VIN,Date Time,Odometer,Miles Driven,Fuel Type,Units,Price Per Unit,Total Amount,Non-Fuel Transaction
2C4RDGBG0KR788950,7/7/2022,"60,500",264,Regular,12,$4.86,$56.31,No
2C4RDGBG0KR788950,7/11/2022,"60,738",238,Regular,12,$4.80,$59.76,No
2C4RDGBG0KR788950,7/14/2022,"60,960",222,Regular,12,$4.66,$54.12,No
1N4BL4DV6KC250007,7/7/2022,"99,999",236,Regular,8,$4.35,$34.46,No
1N4BL4DV6KC250007,7/8/2022,"99,999",385,Regular,13,$4.66,$60.08,No
1N4BL4DV6KC250007,7/8/2022,"99,999",249,Regular,8,$4.36,$36.36,No
3C6TRVCG2KE531453,7/5/2022,0,288,Regular,16,$4.30,$68.81,No
3C6TRVCG2KE531453,7/7/2022,0,232,Regular,13,$4.20,$54.23,No
2C4RDGBG2KR788951,7/1/2022,"141,212",387,Regular,16,$4.86,$78.50,No
3C6TRVCG2KE531453,7/11/2022,"81,990",273,Regular,15,$4.07,$61.80,No
,,,,,,,,
1N6BF0KM6KN807861,7/12/2022,"51,490",273,Regular,18,$4.60,$82.00,No
3N6CM0KN7KK710984,7/5/2022,"74,936",323,Regular,12,$4.80,$55.25,No
1N4BL4DV6KC250007,7/5/2022,"39,369",198,Regular,9,$4.66,$41.06,No
,,,,,,,,
1N4BL4DV6KC250007,7/7/2022,"99,999",302,Regular,10,$4.30,$43.47,No
,,,,,,,,
2C4RDGBG4KR788952,7/7/2022,"16,520",255,Regular,14,$5.14,$72.96,No
,,,,,,,,
2C4RDGBG6KR788953,7/13/2022,"36,655",363,Regular,17,$4.60,$78.84,No
2C4RDGBG2KR790330,7/1/2022,"41,414",295,Regular,15,$5.20,$79.19,No
2C4RDGBG2KR790330,7/13/2022,"41,714",300,Regular,15,$4.86,$75.16,No
2C4RDGBG8KR788954,7/2/2022,"40,869",134,Regular,6,$5.10,$30.00,No
2C4RDGBG8KR788954,7/7/2022,"40,988",399,Regular,17,$4.90,$85.39,No
2C4RDGBGXKR790320,7/1/2022,"106,062",380,Regular,16,$4.70,$74.88,No
2C4RDGBGXKR790320,7/6/2022,"106,447",385,Mid-Grade,17,$4.80,$80.81,No
2C4RDGBGXKR790320,7/7/2022,"106,719",272,Regular,11,$4.80,$52.37,No
2C4RDGBGXKR790320,7/12/2022,"106,994",275,Regular,12,$4.70,$57.99,No
2C4RDGBGXKR790320,7/13/2022,"107,337",343,Regular,15,$4.80,$74.02,No
2C4RDGBG2KR788951,7/6/2022,"136,121",375,Regular,16,$4.91,$76.93,No
2C4RDGBG2KR788951,7/8/2022,"135,121",387,Regular,16,$4.80,$77.68,No
2C4RDGBG2KR788951,7/9/2022,"137,411",340,Regular,14,$4.70,$66.88,No
2C4RDGBG2KR788951,7/12/2022,"134,151",393,Regular,16,$5.15,$84.60,No
2C4RDGBG2KR788951,7/13/2022,"137,412",420,Regular,18,$4.60,$80.68,No
3N6CM0KN0KK708686,7/6/2022,"64,376",259,Regular,11,$5.26,$59.13,No
3N6CM0KN0KK708686,7/8/2022,"64,649",273,Regular,12,$5.40,$63.76,No
3N6CM0KN0KK708686,7/13/2022,"64,879",230,Regular,11,$5.30,$56.77,No
3C6TRVNG0KE555103,7/5/2022,"70,056",295,Regular,17,$5.29,$90.84,No
3C6TRVNG0KE555103,7/6/2022,"70,222",166,Regular,8,$4.48,$37.85,No
3C6TRVNG0KE555103,7/8/2022,"70,485",263,Regular,16,$5.16,$80.72,No
3C6TRVNG0KE555103,7/12/2022,"70,755",270,Regular,15,$5.08,$76.62,No
1N6BF0KM4KN800939,7/6/2022,"55,802",318,Regular,23,$4.22,$97.80,No
1N6BF0KM4KN800939,7/12/2022,"56,057",255,Regular,20,$3.95,$78.49,No
1N6BF0KM9KN805148,7/1/2022,"107,811",316,Regular,19,$4.50,$86.38,No
1N6BF0KM9KN805148,7/5/2022,"108,222",411,Regular,17,$4.60,$77.84,No
1N6BF0KM9KN805148,7/7/2022,"108,303",363,Regular,20,$4.50,$90.17,No
1N6BF0KM9KN805148,7/11/2022,"108,631",328,Regular,23,$4.38,$100.78,No
3N6CM0KN0KK708686,7/1/2022,"64,117",253,Regular,11,$5.50,$60.10,No
2C4RDGBG4KR777983,7/6/2022,"45,854",310,Regular,16,$4.70,$75.09,No
2C4RDGBG4KR777983,7/11/2022,"45,158",337,Regular,15,$4.30,$65.09,No
2C4RDGBG4KR777983,7/12/2022,"46,268",111,Regular,5,$4.40,$21.98,No
2C4RDGBG4KR777983,7/14/2022,"46,554",286,Regular,14,$4.00,$56.79,No
1N6BF0KM1KN801062,7/5/2022,"1,507",227,Regular,12,$4.80,$58.25,No
1N6BF0KM1KN801062,7/7/2022,"1,811",304,Regular,14,$4.59,$64.05,No
1N6BF0KM1KN801062,7/13/2022,"2,104",293,Regular,12,$4.70,$58.35,No
1N6BF0KY9KN803970,7/6/2022,"151,992",361,Regular,23,$4.90,$112.40,No
1N6BF0KY9KN803970,7/7/2022,"152,364",372,Regular,22,$4.83,$106.28,No
1N6BF0KY9KN803970,7/7/2022,"152,641",277,Regular,16,$4.86,$77.05,No
1N6BF0KY9KN803970,7/12/2022,"152,901",260,Regular,17,$4.76,$79.88,No
1N6BF0KY9KN803970,7/13/2022,"153,297",396,Regular,23,$4.63,$107.73,No
3C6TRVAG6KE516845,7/1/2022,"48,659",352,Regular,13,$4.86,$64.01,No
3C6TRVAG6KE516845,7/11/2022,"48,870",211,Regular,13,$4.59,$61.50,No
3C6TRVAG6KE516845,7/13/2022,"49,092",222,Regular,18,$4.69,$84.76,No
1N6BF0KM6LN800426,7/5/2022,"83,102",362,Regular,22,$4.85,$106.68,No
2C4RDGBG4KR756552,7/7/2022,"91,589",380,Regular,16,$4.70,$72.88,No
2C4RDGBG4KR756552,7/14/2022,"92,020",431,Regular,17,$4.42,$75.72,No
3N6CM0KN4LK692378,7/7/2022,"83,850",214,Premium,7,$5.86,$43.46,No
3N6CM0KN4LK692378,7/11/2022,"84,110",260,Regular,10,$6.00,$59.80,No
3N6CM0KN4LK692378,7/13/2022,"84,274",164,Regular,7,$5.91,$38.87,No
3N6CM0KN4LK692378,7/13/2022,"84,520",246,Regular,10,$5.50,$53.84,No
1N6BF0KM9LN808102,7/5/2022,"67,139",355,Regular,22,$4.26,$94.93,No
1N6BF0KM9LN808102,7/11/2022,"67,445",306,Regular,19,$4.00,$74.90,No
3N6CM0KN9LK694062,7/7/2022,"26,563",278,Regular,12,$5.86,$72.02,No
1N6BF0KM1LN803167,7/6/2022,"91,203",287,Regular,20,$4.56,$92.51,No
1N6BF0KM1LN803167,7/7/2022,"91,464",261,Regular,19,$4.20,$80.00,No
,,,,,,,,
1N6BF0KM1LN803167,7/11/2022,"91,668",227,Regular,15,$4.20,$64.03,No
1N6BF0KM1LN803167,7/13/2022,"91,994",326,Regular,23,$4.56,$105.03,No
3N6CM0KN4LK692378,7/5/2022,"83,429",225,Regular,9,$5.86,$55.16,No
3N6CM0KN4LK692378,7/6/2022,"83,636",207,Regular,9,$5.90,$50.15,No
2C4RDGBG5KR789799,7/6/2022,"78,673",301,Regular,14,$4.37,$61.93,No
2C4RDGBG5KR789799,7/8/2022,"78,927",254,Regular,12,$3.98,$49.50,No
,,,,,,,,
,,,,,,,,
2C4RDGBG5KR789799,7/11/2022,"79,186",219,Regular,10,$3.87,$40.50,No
2C4RDGBG5KR789799,7/12/2022,"79,506",320,Regular,14,$4.16,$57.25,No
1N6BF0KMXLN802342,7/8/2022,"45,643",321,Regular,24,$4.06,$97.40,No
1N6BF0KMXLN802342,7/13/2022,"46,005",362,Regular,24,$4.00,$94.12,No
1N6BF0KM0JN803819,7/6/2022,0,251,Regular,18,$4.48,$79.85,No
1N6BF0KM0JN803819,7/11/2022,0,317,Regular,23,$4.46,$100.35,No
1N6BF0KM0JN803819,7/12/2022,0,176,Regular,12,$4.45,$55.54,No
2C4RDGBG1KR767265,7/7/2022,"63,475",298,Regular,16,$4.40,$68.18,No
2C4RDGBG1KR767265,7/11/2022,"63,791",316,Regular,15,$4.16,$60.90,No
,,,,,,,,
2C4RDGBG1KR767265,7/13/2022,"65,158",327,Regular,15,$4.10,$62.47,No
2C4RDGBG9KR796674,7/1/2022,"72,619",417,Regular,16,$4.53,$71.13,No
2C4RDGBG9KR796674,7/7/2022,"72,983",364,Regular,16,$4.40,$69.72,No
2C4RDGBG9KR796674,7/13/2022,"73,323",340,Regular,16,$4.26,$69.96,No
1N6BF0KM9LN800680,7/12/2022,"58,030",242,Regular,15,$4.87,$71.54,No
2C4RDGBG3KR796668,7/1/2022,"54,744",374,Regular,18,$4.55,$83.59,No
2C4RDGBG3KR796668,7/7/2022,"55,154",410,Regular,18,$4.35,$79.62,No
1N6BF0KM4KN809673,7/5/2022,"63,960",322,Regular,21,$4.40,$94.13,No
1N6BF0KM4KN809673,7/12/2022,"64,281",321,Regular,21,$4.30,$91.83,No
1N6BF0KM9LN800680,7/1/2022,"57,580",252,Regular,19,$4.84,$90.78,No
1N6BF0KM9LN800680,7/7/2022,"57,788",208,Regular,13,$4.79,$60.07,No
1N6BF0KY8KN808870,7/14/2022,"19,747",449,Regular,24,$4.73,$113.50,No
NM0LS7F79F1215428,7/1/2022,"107,260",337,Regular,13,$4.90,$61.75,No
NM0LS7F79F1215428,7/6/2022,"107,578",318,Regular,12,$4.69,$57.00,No
NM0LS7F79F1215428,7/11/2022,"107,911",333,Regular,12,$4.49,$54.25,No
NM0LS7F79F1215428,7/14/2022,"108,248",337,Regular,13,$4.50,$57.80,No
1N4BL4DW8LC167897,7/6/2022,"46,883",447,Regular,12,$4.94,$58.84,No
1N4BL4DW8LC167897,7/12/2022,"47,322",439,Regular,13,$4.43,$55.80,No
3C6UR5DJXKG598532,7/14/2022,"54,569",372,Regular,26,$4.49,$115.80,No
3N6CM0KN0LK693558,7/1/2022,"79,735",133,Regular,8,$4.42,$35.56,No
3N6CM0KN0LK693558,7/13/2022,"82,123",198,Regular,7,$3.98,$28.65,No
3N6CM0KN0LK693558,7/4/2022,"80,523",197,Regular,7,$4.00,$29.36,No
,,,,,,,,
3N6CM0KN0LK693558,7/5/2022,"80,738",215,Regular,7,$4.20,$30.80,No
3N6CM0KN0LK693558,7/6/2022,"80,918",180,Regular,7,$4.18,$28.06,No
3N6CM0KN0LK693558,7/7/2022,"81,123",205,Regular,7,$4.16,$28.90,No
3N6CM0KN0LK693558,7/8/2022,"81,341",218,Regular,7,$4.23,$29.86,No
1N6BF0KM6LN801608,7/5/2022,"41,150",250,Regular,20,$4.24,$85.55,No
1N6BF0KM9LN801716,7/5/2022,"41,466",413,Regular,24,$6.20,$150.00,No
1N6BF0KM9LN801716,7/5/2022,"41,466",27,Regular,2,$6.21,$10.86,No
1N6BF0KM9LN801716,7/12/2022,"41,884",418,Regular,27,$5.80,$153.66,No
3N6CM0KN4KK698406,7/7/2022,"33,553",264,Diesel,11,$4.47,$47.77,No
3N6CM0KN4KK698406,7/11/2022,0,197,Regular,8,$4.46,$35.56,No
3N6CM0KN9LK698435,7/5/2022,"23,430",257,Regular,13,$4.45,$56.05,No
3N6CM0KN9LK698435,7/11/2022,"23,678",248,Regular,11,$4.20,$48.28,No
1N6BF0KMXLN805516,7/6/2022,"77,322",364,Regular,22,$4.84,$105.52,No
1N6BF0KMXLN805516,7/8/2022,"77,487",165,Regular,10,$4.80,$49.68,No
1N6BF0KMXLN805516,7/12/2022,"77,877",390,Regular,23,$4.70,$107.19,No
1N6BF0KM2KN800888,7/1/2022,"24,958",285,Regular,24,$6.60,$155.30,No
1N6BF0KM2KN800888,7/6/2022,"22,539",358,Regular,23,$6.00,$140.65,No
,,,,,,,,
1N6BF0KM8LN805742,7/7/2022,"51,662",402,Regular,20,$4.76,$93.40,No
3N6CM0KN0LK693558,7/9/2022,"81,530",189,Regular,7,$4.10,$29.27,No
3N6CM0KN0LK693558,7/10/2022,"81,758",228,Regular,7,$4.23,$30.32,No
3N6CM0KN0LK693558,7/11/2022,"81,925",167,Regular,6,$4.00,$24.14,No
2C4RDGBG1KR792702,7/7/2022,"22,491",158,Regular,10,$4.89,$51.16,No
2C4RDGBG1KR792702,7/13/2022,"22,777",286,Regular,13,$4.74,$62.04,No
WDAPF1CDXKP114330,7/11/2022,"44,359",231,Diesel,13,$5.54,$71.00,No
WDAPF1CDXKP114330,7/11/2022,"44,657",298,Diesel,17,$5.55,$91.83,No
WDAPF1CDXKP114330,7/12/2022,"44,920",263,Diesel,14,$5.54,$78.27,No
WDAPF1CDXKP114330,7/12/2022,"45,181",261,Diesel,14,$5.66,$81.35,No
3C6TRVNG9LE123126,7/1/2022,"128,360",404,Regular,22,$4.90,$107.53,No
,,,,,,,,
2C4RDGBG4KR807614,7/5/2022,"71,700",337,Regular,18,$4.90,$88.94,No
2C4RDGBG4KR807614,7/6/2022,"72,125",425,Regular,20,$4.92,$95.90,No
2C4RDGBG4KR807614,7/11/2022,"72,480",355,Regular,20,$4.77,$93.97,No
2C4RDGBG4KR807614,7/13/2022,"72,875",395,Regular,19,$4.77,$90.84,No
WDAPF1CDXKP114330,7/10/2022,"44,128",39,Diesel,3,$5.40,$17.07,No
3C6TRVNG9LE123126,7/6/2022,"128,960",600,Regular,20,$4.90,$95.79,No
3C6TRVNG9LE123126,7/7/2022,"129,320",360,Regular,11,$4.80,$51.24,No
3C6TRVNG9LE123126,7/11/2022,"66,406",244,Regular,13,$4.65,$61.83,No
3C6TRVNG9LE123126,7/13/2022,"66,748",342,Regular,21,$4.80,$99.22,No
3C6TRVNG5LE100202,7/5/2022,"68,069",278,Regular,16,$5.00,$78.10,No
2C4RDGBG3KR807443,7/13/2022,"38,666",337,Regular,17,$3.78,$62.57,No
2C4RDGBG3KR807443,7/6/2022,"38,321",323,Regular,16,$3.92,$64.64,No
,,,,,,,,
NM0LS7E29L1435783,7/8/2022,"61,836",316,Regular,11,$4.80,$50.79,No
NM0LS7E29L1435783,7/13/2022,"62,269",57,Regular,2,$4.77,$10.01,No
NM0LS7E29L1435783,7/13/2022,"62,304",365,Regular,13,$4.75,$63.54,No
1N6BF0KM6LN803231,7/12/2022,"65,082",212,Regular,24,$4.46,$105.08,No
1N6BF0KM6LN803231,7/13/2022,"65,340",258,Regular,24,$4.80,$114.72,No
1N6BF0KM8LN802968,7/7/2022,0,294,Regular,19,$4.70,$91.28,No
1N6BF0KM8LN802968,7/8/2022,"52,217",302,Regular,20,$4.67,$93.41,No
1N6BF0KM8LN802968,7/14/2022,"52,730",513,Regular,12,$4.70,$56.81,No
2C4RDGBG3LR198405,7/6/2022,0,280,Regular,13,$4.58,$60.00,No
2C4RDGBG3LR198405,7/14/2022,"44,257",349,Regular,16,$4.48,$73.25,No
3N6CM0KN5LK699520,7/1/2022,"76,796",268,Regular,11,$4.50,$50.51,No
3N6CM0KN5LK699520,7/8/2022,"77,025",229,Regular,10,$4.56,$46.99,No
3N6CM0KN5LK699520,7/8/2022,"77,267",242,Regular,10,$4.40,$42.05,No
3N6CM0KN5LK699520,7/11/2022,"77,650",383,Regular,11,$3.90,$44.46,No
3N6CM0KN5LK699520,7/13/2022,"77,820",170,Regular,11,$4.38,$50.00,No
1N6BF0KM6LN806033,7/9/2022,"18,209",313,Regular,20,$4.87,$95.70,No
1N6BF0KM6LN806033,7/13/2022,"18,436",227,Regular,14,$4.88,$70.59,No
1N6BF0KM6LN806033,7/14/2022,"18,662",226,Regular,15,$4.72,$72.09,No
1GTW7AFG0J1902370,7/7/2022,"97,888",421,Regular,28,$4.49,$123.84,No
1GTW7AFG0J1902370,7/12/2022,"98,357",469,Regular,29,$4.36,$126.01,No
2C4RDGBGXKR809044,7/13/2022,"25,629",329,Regular,15,$4.90,$73.95,No
1GTW7AFG2J1903133,7/7/2022,"116,729",311,Regular,19,$4.80,$92.53,No
,,,,,,,,
3N6CM0KN6LK698196,7/12/2022,0,317,Regular,12,$4.30,$53.19,No
3C6UR5HJ7LG111864,7/8/2022,"85,674",310,Regular,25,$6.16,$156.73,No
3C6UR5HJ7LG111864,7/11/2022,"89,000",346,Regular,27,$6.40,$170.00,No
,,,,,,,,
3C6UR5HJ7LG111864,7/13/2022,"86,338",358,Regular,27,$5.46,$150.00,No
3C6UR5HJ7LG111864,7/4/2022,"85,036",354,Regular,27,$6.60,$178.42,No
3C6UR5HJ7LG111864,7/6/2022,"85,364",328,Regular,26,$6.00,$158.24,No
3N6CM0KN6LK698196,7/6/2022,"46,273",280,Regular,13,$4.53,$57.38,No
2C4RDGBG4KR762657,7/11/2022,"61,760",254,Regular,11,$4.50,$50.00,No
2C4RDGBG4KR762657,7/13/2022,"61,985",225,Regular,16,$4.36,$68.25,No
1GDHG31UX41905388,7/5/2022,"148,062",345,Regular,26,$5.00,$131.75,No
3C6TRVNG3LE100246,7/6/2022,"74,373",371,Regular,21,$4.12,$86.38,No
3C6TRVNG3LE100246,7/7/2022,"74,720",347,Regular,20,$4.54,$90.96,No
3C6TRVNG3LE100246,7/8/2022,"75,103",383,Regular,20,$4.10,$81.90,No
3C6TRVNG3LE100246,7/13/2022,"75,426",323,Regular,20,$4.00,$78.76,No
3C6TRVNG3LE100246,7/14/2022,"75,820",394,Regular,22,$4.15,$91.69,No
1N6BF0KM2LN809138,7/1/2022,"47,989",281,Regular,24,$4.33,$104.44,No
1N6BF0KM2LN809138,7/5/2022,"48,297",308,Regular,26,$4.44,$114.46,No
1N6BF0KM2LN809138,7/7/2022,"48,520",223,Regular,19,$4.10,$76.43,No
1N6BF0KM2LN809138,7/11/2022,"48,772",252,Regular,20,$4.40,$88.80,No
3N6CM0KN6LK698196,7/5/2022,"45,993",320,Regular,13,$4.53,$60.03,No
1N6BF0KY2LN809059,7/7/2022,"58,931",322,Regular,23,$4.19,$96.49,No
1N6BF0KY2LN809059,7/8/2022,"59,106",175,Regular,13,$4.26,$55.26,No
1N6BF0KY2LN809059,7/11/2022,"59,401",295,Regular,21,$3.90,$83.27,No
2C4RDGBG4KR762657,7/5/2022,"61,506",288,Regular,13,$4.60,$59.06,No
2C4RDGBG7KR797239,7/11/2022,"51,174",387,Regular,17,$4.90,$85.60,No
1N6BF0KM2LN808328,7/8/2022,"22,746",219,Regular,18,$4.58,$83.80,No
1N6BF0KM0LN808148,7/2/2022,"22,800",162,Regular,10,$4.38,$44.00,No
1N6BF0KM0LN808148,7/6/2022,"23,330",530,Regular,24,$4.70,$113.25,No
2C4RDGBG7KR797239,7/14/2022,"51,566",392,Regular,17,$4.79,$82.25,No
1N6BF0KM0LN808148,7/7/2022,"23,332",341,Regular,21,$4.50,$95.15,No
1N6BF0KM0LN808148,7/13/2022,"23,450",422,Regular,26,$4.40,$115.00,No
1N6BF0KM0LN808148,7/14/2022,"23,500",244,Regular,15,$4.50,$68.00,No
2C4RDGBG7KR797239,7/1/2022,"50,787",297,Regular,17,$4.90,$82.69,No
3N6CM0KN6LK702876,7/1/2022,"85,880",175,Regular,8,$4.20,$33.60,No
3N6CM0KN6LK702876,7/2/2022,"86,119",239,Regular,8,$4.37,$36.35,No
3N6CM0KN6LK702876,7/5/2022,"86,302",183,Regular,8,$4.16,$33.50,No
3N6CM0KN6LK702876,7/6/2022,"86,523",221,Regular,9,$4.08,$36.75,No
3N6CM0KN6LK702876,7/7/2022,"86,728",205,Regular,10,$4.16,$40.01,No
3N6CM0KN6LK702876,7/8/2022,"86,864",136,Regular,7,$4.06,$28.50,No
3N6CM0KN6LK702876,7/11/2022,"87,062",198,Regular,10,$4.00,$40.00,No
3N6CM0KN6LK702876,7/13/2022,"87,313",251,Regular,10,$4.16,$43.40,No
3C6TRVBG8LE100425,7/6/2022,"51,567",343,Regular,22,$5.46,$118.25,No
3C6TRVBG8LE100425,7/12/2022,"51,911",344,Regular,16,$5.50,$86.49,No
2C4RDGBG7LR195099,7/6/2022,"85,216",199,Regular,9,$4.40,$38.01,No
2C4RDGBG7LR195099,7/12/2022,"85,425",209,Regular,10,$4.36,$41.65,No
2C4RDGBG7LR195099,7/13/2022,0,221,Regular,11,$4.23,$45.80,No
3N6CM0KN6LK702876,7/14/2022,"87,550",237,Regular,10,$3.94,$39.95,No
3N6CM0KN6LK702876,7/14/2022,"87,738",188,Regular,8,$4.10,$33.00,No
1N6BF0KM7LN809636,7/6/2022,"99,903",316,Regular,20,$4.42,$90.00,No
1N6BF0KM7LN809636,7/8/2022,"100,211",308,Regular,21,$4.40,$94.00,No
1N6BF0KM7LN809636,7/8/2022,"100,491",280,Regular,16,$4.40,$72.00,No
1N6BF0KM7LN809636,7/11/2022,"100,743",252,Regular,15,$4.38,$67.01,No
1N6BF0KM7LN809636,7/12/2022,"101,091",348,Regular,21,$4.20,$89.00,No
1N6BF0KM7LN809636,7/13/2022,"101,378",287,Regular,19,$4.36,$81.01,No
1N4BL4BV5LC256210,7/6/2022,"28,368",601,Regular,16,$4.90,$77.42,No
2C4RDGBG8LR235626,7/14/2022,"62,907",380,Regular,16,$4.80,$78.73,No
3N6CM0KN3LK705167,7/7/2022,"49,436",263,Regular,9,$5.03,$43.01,No
3N6CM0KN3LK705167,7/13/2022,"49,703",267,Regular,9,$5.20,$48.50,No
,,,,,,,,
1GDGG31C781913814,7/8/2022,"134,265",233,Regular,28,$5.00,$137.74,No
2C4RDGBG8LR235626,7/2/2022,"61,406",339,Regular,15,$4.57,$69.91,No
2C4RDGBG8LR235626,7/7/2022,"61,770",364,Regular,17,$4.86,$84.59,No
2C4RDGBG8LR235626,7/8/2022,"62,153",383,Regular,16,$4.80,$75.41,No
1N6BF0KM5LN808355,7/7/2022,"43,460",370,Regular,24,$5.80,$137.00,No
W1YV0BEY8M3847400,7/13/2022,"28,973",452,Premium,18,$5.44,$97.64,No
2C4RDGBG8LR235626,7/12/2022,"62,527",374,Regular,17,$4.80,$82.62,No
1N6BF0KM5LN808355,7/13/2022,"43,860",400,Regular,24,$5.20,$122.80,No
3N6CM0KN3LK705167,7/6/2022,"49,173",279,Regular,10,$5.20,$50.50,No
W1YV0BEY7M3847520,7/11/2022,"7,898",308,Premium,14,$5.30,$76.50,No
W1YV0BEY7M3847520,7/14/2022,"8,281",383,Premium,15,$5.38,$80.62,No
W1YV0BEY3M3848020,7/1/2022,"16,086",282,Premium,10,$5.40,$55.94,No
W1YV0BEY3M3848020,7/6/2022,"16,396",310,Premium,13,$5.40,$69.60,No
,,,,,,,,
W1YV0BEY3M3848020,7/14/2022,"17,412",366,Premium,14,$5.60,$76.73,No
W1YV0BEYXM3848242,7/14/2022,"9,824",359,Mid-Grade,15,$5.26,$79.72,No
,,,,,,,,
W1YV0BEY3M3848454,7/6/2022,"15,188",320,Regular,14,$5.18,$71.86,No
W1YV0BEY3M3848454,7/7/2022,"15,415",227,Regular,10,$4.75,$48.18,No
W1YV0BEY5M3847547,7/7/2022,"8,552",89,Mid-Grade,4,$6.35,$26.10,No
W1YV0BEY5M3847547,7/7/2022,"8,496",265,Premium,12,$6.56,$79.68,No
W1YV0BEY5M3847547,7/13/2022,"87,547",251,Premium,11,$6.40,$73.50,No
W1YV0BEY8M3847185,7/7/2022,"10,749",241,Premium,12,$6.15,$73.94,No
W1YV0BEY8M3847185,7/14/2022,"11,011",262,Premium,12,$6.50,$79.81,No
W1YV0BEY8M3847400,7/5/2022,"28,080",423,Premium,17,$5.30,$89.67,No
W1YV0BEY8M3847400,7/11/2022,"28,521",441,Premium,17,$5.40,$89.20,No
W1YV0BEY3M3848020,7/12/2022,"17,046",162,Premium,13,$5.47,$73.65,No
W1YV0BEY3M3848454,7/13/2022,"15,715",300,Regular,14,$5.18,$73.41,No
W1YV0BEY3M3848454,7/14/2022,"16,023",308,Regular,13,$4.75,$59.77,No
,,,,,,,,
,,,,,,,,
W1YV0BEYXM3845955,7/12/2022,"29,271",370,Premium,10,$5.00,$50.00,No
W1YV0BEYXM3845955,7/14/2022,"29,470",199,Premium,16,$4.66,$73.37,No
W1YV0BEY6M3847931,7/1/2022,"4,098",338,Mid-Grade,13,$5.19,$69.02,No
W1YV0BEY6M3847931,7/8/2022,"4,388",290,Mid-Grade,13,$5.22,$67.96,No
W1YV0BEY8M3846022,7/7/2022,1,153,Regular,7,$4.40,$29.99,No
W1YV0BEY8M3846022,7/8/2022,0,131,Regular,6,$4.30,$25.15,No
W1YV0BEY8M3846022,7/11/2022,0,623,Regular,28,$4.50,$124.49,No
1N6BF0KY8LN809325,7/1/2022,"74,993",199,Regular,24,$4.60,$111.63,No
1N6BF0KY8LN809325,7/5/2022,"75,287",294,Regular,11,$4.46,$50.00,No
1N6BF0KY8LN809325,7/5/2022,"75,278",198,Regular,13,$4.46,$58.62,No
1N6BF0KY8LN809325,7/7/2022,"75,493",215,Regular,12,$4.30,$50.00,No
1N6BF0KY8LN809325,7/7/2022,"75,493",219,Regular,15,$4.30,$62.64,No
1N6BF0KY8LN809325,7/8/2022,"75,707",214,Regular,12,$4.30,$50.00,No
1N6BF0KY8LN809325,7/8/2022,"75,707",164,Regular,11,$4.30,$46.89,No
1N6BF0KY8LN809325,7/12/2022,"75,027",183,Regular,12,$4.10,$50.00,No
1N6BF0KY8LN809325,7/13/2022,"76,187",365,Regular,24,$4.30,$104.19,No
W1YV0BEY6M3847752,7/8/2022,"28,452",343,Premium,16,$6.70,$104.73,No
W1YV0BEYXM3845955,7/5/2022,"28,225",278,Premium,14,$4.93,$71.18,No
W1YV0BEYXM3845955,7/7/2022,"28,561",336,Premium,15,$4.96,$76.48,No
W1YV0BEYXM3845955,7/11/2022,"28,901",340,Premium,16,$4.66,$74.32,No
3C6TRVDG6LE141892,7/14/2022,"44,155",268,Regular,9,$4.56,$39.93,No
2C4RDGBG5LR221912,7/1/2022,"36,678",204,Regular,11,$4.34,$48.65,No
2C4RDGBG5LR221912,7/6/2022,"36,960",282,Regular,16,$4.25,$66.52,No
2C4RDGBG5LR221912,7/8/2022,"37,265",305,Regular,16,$4.20,$68.93,No
2C4RDGBG5LR221912,7/13/2022,"37,537",272,Regular,17,$4.12,$68.44,No
3C6TRVDG6LE141892,7/5/2022,"43,250",168,Regular,9,$4.90,$45.00,No
3C6TRVDG6LE141892,7/6/2022,0,192,Regular,12,$4.68,$54.86,No
3C6TRVDG6LE141892,7/7/2022,"43,615",193,Regular,12,$4.76,$56.31,No
3C6TRVDG6LE141892,7/11/2022,"43,887",272,Regular,15,$4.40,$67.90,No
NM0LS7E2XM1500769,7/8/2022,"17,033",166,Regular,5,$4.36,$20.00,No
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
NM0LS7E28M1500771,7/13/2022,"49,346",368,Regular,13,$4.60,$59.70,No
NM0LS7E2XM1500772,7/1/2022,"32,169",293,Regular,12,$4.70,$56.00,No
NM0LS7E2XM1500772,7/7/2022,"32,488",319,Regular,13,$4.50,$57.00,No
NM0LS7E2XM1500772,7/13/2022,"32,806",318,Regular,12,$4.35,$52.00,No
3C6TRVNG7LE134903,7/11/2022,"37,646",409,Regular,20,$4.23,$86.15,No
NM0LS7E2XM1500769,7/1/2022,"76,520",194,Regular,8,$4.50,$35.00,No
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
NM0LS7E2XM1500769,7/6/2022,"16,867",309,Regular,12,$4.34,$53.68,No
NM0LS7E28M1500771,7/11/2022,"48,978",378,Regular,13,$5.04,$65.52,No
NM0LS7E25M1500789,7/14/2022,"19,872",351,Regular,14,$4.80,$65.00,No
NM0LS7E27M1500776,7/13/2022,"27,422",200,Regular,10,$4.90,$49.23,No
,,,,,,,,
NM0LS7E23M1500774,7/14/2022,"39,136",176,Regular,14,$4.00,$54.90,No
NM0LS7E21M1500773,7/6/2022,"32,500",312,Regular,13,$3.98,$50.00,No
