VIN,Date Time,Odometer,Miles Driven,Fuel Type,Units,Price Per Unit,Total Amount,Non-Fuel Transaction,,,,,,"1,233,106",64491,19.12059936
1N6BF0KM0GN803358,7/1/2022,"82,219",278,Regular,19,$4.32,$84.15,No,,,,,,,,
1N6BF0KM0GN803358,7/13/2022,"82,428",262,Regular,18,$4.55,$80.00,No,,,,,,,,
1N6BF0KM0GN803358,7/19/2022,"82,876",448,Regular,23,$4.30,$99.99,No,,,,,,,,
3N6CM0KNXJK691636,7/14/2022,"81,311",282,Regular,11,$4.86,$55.52,No,,,,,,,,
3N6CM0KNXJK691636,7/22/2022,"81,609",298,Regular,12,$4.50,$53.88,No,,,,,,,,
3N6CM0KNXJK691636,7/22/2022,"81,740",131,Regular,5,$4.58,$24.78,No,,,,,,,,
3N6CM0KN2GK700208,7/11/2022,0,319,Regular,13,$4.15,$55.01,No,,,,,,,,
3N6CM0KN2GK700208,7/15/2022,0,247,Regular,10,$4.09,$42.00,No,,,,,,,,
1N6BF0KM1GN811405,7/19/2022,"105,685",279,Regular,20,$4.37,$89.49,No,,,,,,,,
1N6BF0KM7GN811537,7/7/2022,"58,018",247,Regular,17,$4.76,$81.14,No,,,,,,,,
1N6BF0KM7GN811537,7/18/2022,"58,278",260,Regular,16,$4.16,$68.46,No,,,,,,,,
1N6BF0KM3GN811552,7/1/2022,"86,553",305,Regular,24,$6.24,$149.98,No,,,,,,,,
1N6BF0KM3GN811552,7/15/2022,"86,901",348,Regular,25,$6.00,$149.66,No,,,,,,,,
1N6BF0KM3GN811552,7/22/2022,"87,192",236,Regular,19,$6.60,$122.97,No,,,,,,,,
1N6BF0KM3GN811647,7/18/2022,"70,615",122,Mid-Grade,8,$5.06,$40.00,No,,,,,,,,
1N6BF0KM5GN809267,7/6/2022,"84,246",431,Regular,24,$4.70,$110.62,No,,,,,,,,
1N6BF0KM5GN809267,7/8/2022,"84,595",349,Regular,23,$4.40,$100.20,No,,,,,,,,
1N6BF0KM5GN809267,7/13/2022,"85,342",747,Regular,23,$4.60,$106.55,No,,,,,,,,
1N6BF0KM5GN809267,7/19/2022,"85,689",347,Regular,23,$4.90,$113.44,No,,,,,,,,
1N6BF0KM3GN807159,7/5/2022,"113,796",201,Regular,12,$4.75,$57.65,No,,,,,,,,
1N6BF0KM3GN807159,7/13/2022,"114,092",296,Regular,18,$4.55,$82.70,No,,,,,,,,
1N6BF0KM3GN807159,7/14/2022,"114,347",255,Regular,10,$4.55,$45.65,No,,,,,,,,
1N6BF0KM3GN807159,7/18/2022,"114,442",95,Regular,6,$4.40,$24.72,No,,,,,,,,
1N6BF0KM3GN807159,7/19/2022,"114,628",186,Regular,18,$4.40,$77.12,No,,,,,,,,
1N6BF0KM3GN807159,7/20/2022,"114,793",165,Regular,11,$4.40,$48.84,No,,,,,,,,
1N6BF0KM3GN807159,7/21/2022,"115,036",243,Regular,16,$4.35,$71.18,No,,,,,,,,
2C4RDGBG5HR650247,7/12/2022,"130,751",396,Regular,18,$4.63,$81.82,No,,,,,,,,
2C4RDGBG5HR650247,7/15/2022,"131,184",433,Regular,18,$4.53,$80.47,No,,,,,,,,
2C4RDGBG5HR650247,7/19/2022,"131,596",412,Regular,18,$4.50,$82.01,No,,,,,,,,
2C4RDGBG7HR650248,7/5/2022,"131,917",361,Regular,18,$4.66,$81.77,No,,,,,,,,
2C4RDGBG7HR650248,7/7/2022,"132,285",368,Regular,15,$4.90,$74.51,No,,,,,,,,
2C4RDGBG7HR650248,7/11/2022,"132,588",303,Regular,12,$4.66,$56.02,No,,,,,,,,
2C4RDGBG7HR650248,7/14/2022,"132,977",389,Regular,17,$4.79,$81.37,No,,,,,,,,
2C4RDGBG7HR650248,7/19/2022,"133,397",420,Regular,18,$4.46,$79.69,No,,,,,,,,
2C4RDGBG7HR650248,7/21/2022,"133,777",380,Regular,17,$4.66,$81.01,No,,,,,,,,
2C4RDGBG9HR650249,7/6/2022,"94,036",539,Regular,20,$4.76,$93.05,No,,,,,,,,
2C4RDGBG1HR586787,7/5/2022,"141,236",780,Regular,18,$4.90,$89.52,No,,,,,,,,
2C4RDGBG1HR586787,7/9/2022,"140,466",387,Regular,18,$4.94,$88.47,No,,,,,,,,
2C4RDGBG1HR586787,7/13/2022,"14,058",386,Regular,18,$4.76,$85.03,No,,,,,,,,
2C4RDGBG1HR586787,7/15/2022,"140,466",385,Regular,18,$4.80,$85.49,No,,,,,,,,
2C4RDGBG1HR586787,7/20/2022,"134,566",375,Regular,17,$4.70,$81.63,No,,,,,,,,
2C4RDGBG8GR258653,7/11/2022,"89,587",213,Regular,17,$6.00,$100.11,No,,,,,,,,
2C4RDGBG8GR258653,7/15/2022,"89,828",241,Regular,9,$5.90,$50.29,No,,,,,,,,
2C4RDGBG8GR258653,7/19/2022,"89,915",87,Regular,10,$5.90,$60.14,No,,,,,,,,
2C4RDGBG8GR258653,7/21/2022,"90,119",204,Regular,18,$5.85,$103.60,No,,,,,,,,
KL4CJ2SM9GB725837,7/11/2022,"46,113",320,Regular,12,$4.57,$52.84,No,,,,,,,,
KL4CJ2SM9GB725837,7/18/2022,"46,414",301,Regular,12,$4.56,$53.02,No,,,,,,,,
KL4CJ2SM9GB725837,7/21/2022,"46,726",312,Regular,13,$4.32,$55.25,No,,,,,,,,
1N6BF0LY7GN812222,7/6/2022,"83,636",278,Regular,24,$4.70,$112.82,No,,,,,,,,
1N6BF0LY7GN812222,7/12/2022,"83,925",289,Regular,23,$4.39,$99.92,No,,,,,,,,
1N6BF0LY7GN812222,7/14/2022,"84,154",229,Regular,23,$4.38,$100.48,No,,,,,,,,
1N6BF0LY7GN812222,7/19/2022,"84,411",257,Regular,22,$4.46,$99.00,No,,,,,,,,
1N6BF0LY9GN814506,7/1/2022,"70,551",195,Regular,24,$5.00,$121.52,No,,,,,,,,
1N6BF0LY9GN814506,7/1/2022,"70,700",149,Regular,16,$5.00,$78.48,No,,,,,,,,
1N6BF0LY9GN814506,7/4/2022,"70,156",179,Regular,14,$4.86,$70.01,No,,,,,,,,
1N6BF0LY9GN814506,7/6/2022,"70,800",644,Regular,26,$5.00,$127.83,No,,,,,,,,
1N6BF0LY9GN814506,7/8/2022,"70,960",312,Regular,25,$5.00,$125.45,No,,,,,,,,
1N6BF0LY9GN814506,7/9/2022,"70,756",124,Regular,10,$5.00,$50.00,No,,,,,,,,
1N6BF0LY9GN814506,7/11/2022,"71,106",350,Regular,19,$4.52,$86.81,No,,,,,,,,
1N6BF0LY9GN814506,7/13/2022,"70,596",301,Regular,24,$5.00,$120.70,No,,,,,,,,
1N6BF0LY9GN814506,7/15/2022,"71,604",187,Regular,15,$4.86,$73.01,No,,,,,,,,
1N6BF0LY9GN814506,7/19/2022,"71,556",299,Regular,24,$4.86,$116.65,No,,,,,,,,
1N6BF0LY9GN814506,7/20/2022,"71,065",236,Regular,19,$4.60,$87.23,No,,,,,,,,
1N6BF0LY9GN814506,7/21/2022,"72,056",991,Regular,24,$4.80,$116.26,No,,,,,,,,
1N6BF0KM3GN808019,7/15/2022,0,335,Regular,22,$4.30,$93.17,No,,,,,,,,
1N6BF0KM3GN808019,7/15/2022,"105,655",232,Regular,15,$3.90,$58.61,No,,,,,,,,
1N6BF0KM3GN808019,7/18/2022,"106,004",349,Regular,19,$4.00,$77.30,No,,,,,,,,
1N6BF0KM3GN808019,7/18/2022,"106,251",247,Regular,19,$3.94,$74.99,No,,,,,,,,
1N6BF0KM3GN808019,7/19/2022,"106,753",502,Regular,16,$4.11,$65.22,No,,,,,,,,
1N6BF0KM3GN808019,7/21/2022,"10,685",237,Regular,15,$3.90,$60.00,No,,,,,,,,
1N6BF0KM3GN808019,7/22/2022,"107,052",284,Regular,18,$3.80,$70.00,No,,,,,,,,
1N6BF0KY7GN813470,7/6/2022,"144,659",222,Regular,15,$4.70,$70.00,No,,,,,,,,
1N6BF0KY7GN813470,7/12/2022,"144,803",144,Regular,11,$4.64,$50.01,No,,,,,,,,
1N6BF0KY7GN813470,7/18/2022,"145,070",267,Regular,16,$4.43,$69.92,No,,,,,,,,
3N6CM0KN3HK697286,7/6/2022,"108,317",221,Regular,10,$4.40,$43.13,No,,,,,,,,
3N6CM0KN3HK697286,7/14/2022,"108,579",262,Regular,12,$4.00,$48.12,No,,,,,,,,
1N6BF0KY7HN800414,7/1/2022,"193,231",291,Regular,18,$4.86,$87.63,No,,,,,,,,
1N6BF0KY7HN800414,7/6/2022,"193,573",342,Regular,21,$4.50,$95.17,No,,,,,,,,
1N6BF0KY7HN800414,7/8/2022,"193,793",220,Regular,13,$4.21,$54.82,No,,,,,,,,
1N6BF0KY7HN800414,7/13/2022,"194,188",395,Regular,24,$4.50,$107.33,No,,,,,,,,
1N6BF0KY7HN800414,7/14/2022,"194,188",229,Regular,14,$4.34,$61.48,No,,,,,,,,
1N6BF0KY7HN800414,7/15/2022,"194,701",513,Regular,20,$4.30,$85.09,No,,,,,,,,
1N6BF0KY7HN800414,7/18/2022,"194,834",133,Regular,9,$4.30,$37.52,No,,,,,,,,
1N6BF0KY7HN800414,7/20/2022,"195,165",331,Regular,24,$4.16,$98.65,No,,,,,,,,
2C4RDGBG7HR630453,7/5/2022,"95,608",341,Regular,18,$4.86,$87.22,No,,,,,,,,
2C4RDGBG7HR630453,7/8/2022,"95,890",282,Regular,18,$4.90,$88.78,No,,,,,,,,
2C4RDGBG7HR630453,7/13/2022,"96,315",425,Regular,18,$4.69,$86.44,No,,,,,,,,
2C4RDGBG7HR630453,7/15/2022,"96,890",207,Regular,11,$4.70,$51.94,No,,,,,,,,
2C4RDGBG7HR630453,7/18/2022,"96,688",371,Regular,20,$4.40,$87.06,No,,,,,,,,
3N6CM0KNXHK715847,7/7/2022,2,324,Regular,12,$4.68,$55.46,No,,,,,,,,
3N6CM0KNXHK715847,7/13/2022,"103,044",312,Regular,11,$4.75,$54.15,No,,,,,,,,
3N6CM0KNXHK715847,7/18/2022,"103,270",226,Regular,10,$4.44,$42.54,No,,,,,,,,
3N6CM0KNXHK715847,7/19/2022,"103,528",258,Regular,11,$4.40,$49.09,No,,,,,,,,
3N6CM0KNXHK715847,7/21/2022,"103,792",264,Premium,12,$4.47,$51.89,No,,,,,,,,
3N6CM0KN9HK717881,7/2/2022,"6,258",261,Regular,12,$4.90,$56.78,No,,,,,,,,
3N6CM0KN9HK717881,7/12/2022,"62,650",207,Regular,9,$4.90,$45.00,No,,,,,,,,
3N6CM0KN9HK717881,7/15/2022,"62,850",200,Regular,8,$4.54,$38.48,No,,,,,,,,
3N6CM0KN9HK717881,7/21/2022,"63,031",181,Regular,9,$4.44,$38.26,No,,,,,,,,
3N6CM0KN7HK700884,7/1/2022,"120,209",260,Regular,13,$4.16,$52.86,No,,,,,,,,
3N6CM0KN7HK700884,7/12/2022,"120,451",242,Regular,11,$3.80,$41.31,No,,,,,,,,
3N6CM0KN7HK700884,7/14/2022,"111,111",668,Regular,27,$3.97,$107.24,No,,,,,,,,
3N6CM0KN7HK700884,7/19/2022,"120,750",320,Regular,13,$3.90,$50.53,No,,,,,,,,
3N6CM0KN7HK700884,7/20/2022,"121,074",324,Regular,14,$3.90,$53.61,No,,,,,,,,
1N6BF0KM8GN816813,7/5/2022,"156,064",290,Regular,22,$4.66,$103.00,No,,,,,,,,
1N6BF0KM8GN816813,7/7/2022,"156,335",271,Regular,21,$4.66,$100.15,No,,,,,,,,
1N6BF0KM8GN816813,7/8/2022,"156,612",277,Regular,21,$4.64,$97.67,No,,,,,,,,
1N6BF0KM8GN816813,7/11/2022,"156,865",253,Regular,19,$4.50,$86.81,No,,,,,,,,
1N6BF0KM8GN816813,7/12/2022,"157,148",283,Regular,24,$4.90,$117.03,No,,,,,,,,
1N6BF0KM8GN816813,7/14/2022,"157,382",234,Regular,20,$4.46,$91.35,No,,,,,,,,
1N6BF0KM8GN816813,7/15/2022,"157,570",188,Regular,16,$4.50,$72.84,No,,,,,,,,
1N6BF0KM8GN816813,7/16/2022,"157,811",241,Regular,21,$4.80,$100.97,No,,,,,,,,
1N6BF0KM8GN816813,7/19/2022,"158,058",247,Regular,23,$4.60,$106.72,No,,,,,,,,
1N6BF0KM8GN816813,7/20/2022,"158,327",269,Regular,21,$4.80,$101.23,No,,,,,,,,
1N6BF0KM8GN816813,7/21/2022,"158,576",249,Regular,22,$4.55,$101.27,No,,,,,,,,
5TDKK3DC5GS752986,7/1/2022,"135,297",386,Regular,17,$4.60,$77.24,No,,,,,,,,
5TDKK3DC5GS752986,7/6/2022,"135,567",270,Regular,13,$4.86,$63.09,No,,,,,,,,
5TDKK3DC5GS752986,7/7/2022,"135,945",378,Regular,18,$4.46,$78.55,No,,,,,,,,
5TDKK3DC5GS752986,7/12/2022,"136,292",347,Regular,17,$4.40,$74.83,No,,,,,,,,
5TDKK3DC5GS752986,7/14/2022,"136,663",371,Regular,17,$4.40,$74.13,No,,,,,,,,
5TDKK3DC5GS752986,7/18/2022,"136,975",312,Regular,17,$4.30,$71.97,No,,,,,,,,
5TDKK3DC5GS752986,7/21/2022,"137,270",295,Regular,16,$4.22,$67.09,No,,,,,,,,
1N6BF0KY0HN804014,7/7/2022,"262,538",259,Regular,12,$4.50,$54.32,No,,,,,,,,
1N6BF0KY0HN804014,7/7/2022,"262,778",240,Regular,18,$4.40,$79.84,No,,,,,,,,
1N6BF0KY0HN804014,7/8/2022,"263,045",267,Regular,20,$4.67,$94.65,No,,,,,,,,
1N6BF0KY0HN804014,7/12/2022,"263,361",316,Regular,18,$4.40,$78.60,No,,,,,,,,
1N6BF0KY0HN804014,7/13/2022,"263,617",256,Regular,16,$4.50,$69.93,No,,,,,,,,
1N6BF0KY0HN804014,7/14/2022,"263,852",235,Mid-Grade,20,$4.30,$85.70,No,,,,,,,,
1N6BF0KY0HN804014,7/18/2022,"264,119",267,Regular,22,$4.19,$90.15,No,,,,,,,,
1N6BF0KY0HN804014,7/20/2022,"264,326",207,Regular,7,$3.90,$28.92,No,,,,,,,,
1N6BF0KY0HN804014,7/21/2022,"264,499",173,Regular,18,$4.26,$78.78,No,,,,,,,,
1N6BF0KY0HN805230,7/6/2022,"118,045",319,Regular,22,$4.30,$95.24,No,,,,,,,,
1N6BF0KY0HN805230,7/14/2022,"118,241",196,Regular,15,$4.20,$62.36,No,,,,,,,,
1N6BF0KY0HN805230,7/15/2022,"118,551",310,Regular,24,$3.94,$93.43,No,,,,,,,,
1N6BF0KY0HN805230,7/19/2022,"118,862",311,Regular,21,$3.92,$82.91,No,,,,,,,,
1N6BF0KY0HN805230,7/21/2022,"119,476",292,Regular,24,$3.65,$87.73,No,,,,,,,,
1N6BF0KM3HN803307,7/5/2022,"112,157",295,Regular,9,$4.60,$40.00,No,,,,,,,,
1N6BF0KM3HN803307,7/6/2022,0,455,Regular,21,$4.33,$91.00,No,,,,,,,,
1N6BF0KM3HN803307,7/11/2022,"112,613",489,Regular,23,$4.30,$97.01,No,,,,,,,,
1N6BF0KM3HN803307,7/13/2022,"112,840",227,Regular,10,$4.40,$42.01,No,,,,,,,,
1N6BF0KM3HN803307,7/15/2022,0,436,Regular,20,$4.14,$83.39,No,,,,,,,,
1N6BF0KM3HN803307,7/19/2022,0,355,Regular,16,$4.09,$67.12,No,,,,,,,,
1N4AL3AP0HC140364,7/13/2022,"2,886",488,Regular,16,$4.58,$74.55,No,,,,,,,,
1N4AL3AP0HC140364,7/19/2022,"3,264",378,Regular,16,$4.32,$70.40,No,,,,,,,,
1N6BF0KMXGN815243,7/8/2022,"64,000",116,Regular,6,$5.90,$36.76,No,,,,,,,,
1N6BF0KMXGN815243,7/8/2022,"64,020",301,Regular,16,$5.56,$89.66,No,,,,,,,,
1N6BF0KMXGN815243,7/18/2022,"64,800",780,Regular,21,$5.60,$116.72,No,,,,,,,,
1N6BF0KMXGN815243,7/19/2022,"65,000",200,Regular,21,$5.30,$112.86,No,,,,,,,,
1N6BF0KMXGN815243,7/22/2022,"65,700",700,Regular,21,$5.10,$109.20,No,,,,,,,,
3N6CM0KN7HK699235,7/11/2022,"35,375",305,Regular,12,$5.80,$66.66,No,,,,,,,,
3N6CM0KN7HK699235,7/21/2022,"35,667",292,Regular,11,$5.60,$63.98,No,,,,,,,,
1N6BF0KM6HN808145,7/5/2022,"106,373",335,Regular,22,$4.25,$95.08,No,,,,,,,,
1N6BF0KM6HN808145,7/8/2022,"106,673",300,Regular,20,$4.06,$83.16,No,,,,,,,,
1N6BF0KM6HN808145,7/13/2022,"106,967",294,Regular,21,$3.98,$85.01,No,,,,,,,,
1N6BF0KM6HN808145,7/19/2022,"107,272",305,Regular,21,$3.95,$84.32,No,,,,,,,,
1N6BF0KM6HN808145,7/22/2022,"107,906",634,Regular,23,$4.00,$90.32,No,,,,,,,,
1N6BF0KM2HN809213,7/1/2022,"67,886",258,Regular,17,$4.60,$79.42,No,,,,,,,,
1N6BF0KM2HN809213,7/5/2022,"68,413",527,Regular,15,$4.11,$63.24,No,,,,,,,,
1N6BF0KM2HN809213,7/8/2022,"68,387",335,Regular,22,$4.40,$98.48,No,,,,,,,,
1N6BF0KM2HN809213,7/13/2022,"68,657",270,Regular,17,$4.00,$69.90,No,,,,,,,,
1N6BF0KM2HN809213,7/14/2022,"68,926",269,Regular,20,$4.20,$83.70,No,,,,,,,,
1N6BF0KM2HN809289,7/5/2022,"155,802",279,Regular,19,$4.84,$90.15,No,,,,,,,,
1N6BF0KM2HN809289,7/12/2022,"156,132",330,Regular,21,$4.79,$101.75,No,,,,,,,,
1N6BF0KM2HN809289,7/12/2022,"156,432",300,Regular,21,$4.79,$98.25,No,,,,,,,,
1N6BF0KM2HN809289,7/18/2022,"156,743",311,Regular,25,$4.75,$118.80,No,,,,,,,,
1N6BF0KM2HN809289,7/18/2022,"157,060",317,Regular,18,$4.57,$81.20,No,,,,,,,,
1N6BF0KM2HN809289,7/19/2022,"157,208",148,Regular,17,$4.35,$74.70,No,,,,,,,,
1N6BF0KM2HN809289,7/19/2022,"157,510",302,Regular,22,$4.75,$106.25,No,,,,,,,,
1N6BF0KM3HN809219,7/11/2022,"111,394",304,Regular,21,$4.34,$91.95,No,,,,,,,,
1N6BF0KM3HN809219,7/18/2022,"111,654",260,Regular,18,$4.18,$75.39,No,,,,,,,,
1N6BF0KM5HN809061,7/1/2022,"103,891",356,Regular,21,$4.88,$104.83,No,,,,,,,,
1N6BF0KM5HN809061,7/7/2022,"999,999",79,Regular,5,$4.76,$25.00,No,,,,,,,,
1N6BF0KM5HN809061,7/13/2022,"104,167",326,Regular,21,$4.58,$98.15,No,,,,,,,,
1N6BF0KM5HN809061,7/14/2022,"25,000",195,Regular,13,$4.66,$60.00,No,,,,,,,,
1N6BF0KM5HN809061,7/17/2022,"25,000",120,Regular,8,$4.46,$35.19,No,,,,,,,,
1N6BF0KM5HN809061,7/19/2022,"104,498",361,Regular,24,$4.61,$109.61,No,,,,,,,,
1N6BF0KM5HN808203,7/5/2022,"49,730",274,Regular,22,$6.30,$140.36,No,,,,,,,,
1N6BF0KM5HN808203,7/12/2022,"83,869",279,Regular,23,$6.42,$145.90,No,,,,,,,,
1N6BF0KM5HN808203,7/21/2022,"84,160",291,Regular,23,$6.00,$140.29,No,,,,,,,,
1N6BF0KM3HN809284,7/5/2022,"105,817",337,Regular,20,$4.15,$84.45,No,,,,,,,,
1N6BF0KM3HN809284,7/6/2022,"106,020",203,Regular,11,$4.50,$47.56,No,,,,,,,,
1N6BF0KM3HN809284,7/7/2022,"106,345",325,Regular,23,$4.40,$100.50,No,,,,,,,,
1N6BF0KM3HN809284,7/14/2022,"106,674",329,Regular,21,$4.32,$92.63,No,,,,,,,,
1N6BF0KM3HN809284,7/19/2022,"106,983",309,Regular,20,$4.27,$84.54,No,,,,,,,,
1N6BF0KM3HN809284,7/19/2022,"107,308",325,Regular,9,$4.16,$37.44,No,,,,,,,,
2C4RDGBG0HR687447,7/5/2022,"140,317",320,Regular,15,$4.58,$67.35,No,,,,,,,,
2C4RDGBG0HR687447,7/8/2022,"140,665",348,Regular,15,$4.50,$68.50,No,,,,,,,,
2C4RDGBG0HR687447,7/14/2022,"140,942",277,Regular,15,$4.39,$64.00,No,,,,,,,,
2C4RDGBG0HR687447,7/19/2022,"141,332",390,Regular,18,$4.11,$72.18,No,,,,,,,,
2C4RDGBG0HR687447,7/22/2022,"141,617",285,Regular,12,$4.12,$49.79,No,,,,,,,,
2C4RDGBG7HR831138,7/1/2022,"55,523",244,Regular,16,$4.90,$79.26,No,,,,,,,,
2C4RDGBG7HR831138,7/7/2022,"55,802",279,Regular,16,$4.76,$77.65,No,,,,,,,,
2C4RDGBG7HR831138,7/14/2022,"56,050",248,Regular,14,$4.60,$64.81,No,,,,,,,,
2C4RDGBG7HR831138,7/21/2022,"56,287",237,Regular,16,$4.58,$74.69,No,,,,,,,,
2C4RDGBG4HR831131,7/7/2022,"137,333",355,Regular,16,$4.90,$76.82,No,,,,,,,,
2C4RDGBG4HR831131,7/12/2022,"136,760",397,Regular,18,$4.66,$81.72,No,,,,,,,,
2C4RDGBG4HR831131,7/20/2022,"137,144",384,Regular,18,$4.54,$80.00,No,,,,,,,,
2C4RDGBG1HR831135,7/7/2022,"86,101",396,Regular,19,$4.82,$90.33,No,,,,,,,,
2C4RDGBG1HR831135,7/14/2022,"86,506",405,Regular,17,$4.66,$81.40,No,,,,,,,,
2C4RDGBG5HR831137,7/6/2022,"73,084",272,Regular,18,$5.06,$91.76,No,,,,,,,,
2C4RDGBG5HR831137,7/13/2022,"73,374",290,Regular,18,$4.80,$84.00,No,,,,,,,,
1N6BF0KMXJN800023,7/13/2022,"62,269",383,Regular,23,$4.28,$100.18,No,,,,,,,,
1N6BF0KM8JN800036,7/1/2022,"124,586",365,Regular,23,$4.84,$109.30,No,,,,,,,,
1N6BF0KM8JN800036,7/6/2022,"124,900",314,Regular,22,$4.68,$100.88,No,,,,,,,,
1N6BF0KM8JN800036,7/8/2022,"125,218",318,Regular,22,$4.64,$100.02,No,,,,,,,,
1N6BF0KM8JN800036,7/12/2022,"125,551",333,Regular,22,$4.61,$101.76,No,,,,,,,,
1N6BF0KM8JN800036,7/13/2022,"125,826",275,Regular,18,$4.64,$82.85,No,,,,,,,,
1N6BF0KM8JN800036,7/15/2022,"126,155",329,Regular,22,$4.75,$103.28,No,,,,,,,,
1N6BF0KM8JN800036,7/19/2022,"126,461",306,Regular,21,$4.46,$95.06,No,,,,,,,,
1N6BF0KM8JN800036,7/21/2022,"126,791",330,Regular,23,$4.49,$105.43,No,,,,,,,,
1N6BF0KM2JN800033,7/1/2022,"58,052",182,Regular,19,$4.86,$91.25,No,,,,,,,,
1N6BF0KM2JN800033,7/7/2022,"58,226",174,Regular,20,$4.99,$101.34,No,,,,,,,,
1N6BF0KM2JN800033,7/12/2022,"58,400",174,Regular,20,$4.70,$96.03,No,,,,,,,,
1N6BF0KM2JN800033,7/15/2022,"58,570",170,Regular,21,$4.64,$98.37,No,,,,,,,,
1N6BF0KM2JN800033,7/19/2022,"58,701",131,Regular,16,$4.60,$72.92,No,,,,,,,,
1N6BF0KM2JN800033,7/22/2022,"58,884",183,Regular,22,$4.56,$98.63,No,,,,,,,,
1N6BF0KM6JN800360,7/7/2022,"180,798",260,Regular,16,$4.80,$75.10,No,,,,,,,,
1N6BF0KM6JN800360,7/8/2022,"181,099",301,Regular,18,$4.80,$88.00,No,,,,,,,,
1N6BF0KM6JN800360,7/12/2022,"181,424",325,Regular,20,$4.80,$97.32,No,,,,,,,,
1N6BF0KM6JN800360,7/13/2022,"181,735",311,Regular,19,$4.71,$91.65,No,,,,,,,,
1N6BF0KM6JN800360,7/15/2022,"182,094",359,Regular,23,$4.72,$107.45,No,,,,,,,,
1N6BF0KM6JN800360,7/19/2022,"182,452",358,Regular,22,$4.70,$102.16,No,,,,,,,,
1N6BF0KM6JN800360,7/21/2022,"182,809",357,Regular,22,$4.75,$106.52,No,,,,,,,,
1N6BF0KM6JN800360,7/22/2022,"183,179",370,Regular,23,$4.59,$104.19,No,,,,,,,,
1N6BF0KMXJN800233,7/1/2022,"92,206",265,Regular,17,$4.53,$78.18,No,,,,,,,,
1N6BF0KMXJN800233,7/11/2022,"92,534",328,Regular,20,$4.67,$94.98,No,,,,,,,,
1N6BF0KMXJN800233,7/13/2022,"92,897",363,Regular,23,$4.85,$110.20,No,,,,,,,,
1N6BF0KMXJN800233,7/19/2022,"93,263",366,Regular,23,$4.70,$110.06,No,,,,,,,,
1N6BF0KMXJN800233,7/21/2022,"93,582",319,Regular,19,$4.74,$91.60,No,,,,,,,,
2C4RDGCG6HR834143,7/1/2022,"99,083",307,Regular,11,$6.40,$71.20,No,,,,,,,,
3N6CM0KN6JK690161,7/5/2022,"85,000",0,Regular,12,$5.28,$63.01,No,,,,,,,,
3N6CM0KN6JK690161,7/6/2022,"85,000",0,Regular,11,$5.26,$60.03,No,,,,,,,,
3N6CM0KN6JK690161,7/8/2022,"85,000",0,Regular,12,$5.20,$60.58,No,,,,,,,,
3N6CM0KN6JK690161,7/13/2022,"85,000",0,Regular,12,$5.19,$62.97,No,,,,,,,,
3N6CM0KN6JK690161,7/18/2022,"85,000",0,Regular,12,$5.10,$62.49,No,,,,,,,,
3N6CM0KN0JK690303,7/12/2022,"54,546",231,Regular,9,$4.70,$40.06,No,,,,,,,,
3N6CM0KN0JK690303,7/14/2022,"54,717",171,Regular,7,$4.70,$31.84,No,,,,,,,,
3N6CM0KN0JK690303,7/18/2022,"54,930",213,Regular,8,$4.60,$38.95,No,,,,,,,,
3N6CM0KN0JK690303,7/21/2022,"55,228",298,Regular,12,$4.60,$53.74,No,,,,,,,,
3N6CM0KN0JK690303,7/22/2022,"55,358",130,Regular,5,$4.60,$21.80,No,,,,,,,,
3N6CM0KN9JK690364,7/5/2022,"100,486",202,Regular,9,$4.30,$40.25,No,,,,,,,,
3N6CM0KN9JK690364,7/8/2022,"100,610",124,Regular,6,$4.20,$25.71,No,,,,,,,,
3N6CM0KN9JK690364,7/14/2022,"100,768",158,Regular,6,$3.90,$25.00,No,,,,,,,,
3N6CM0KN9JK690364,7/20/2022,"100,958",65,Regular,3,$3.90,$11.91,No,,,,,,,,
3N6CM0KN9JK690364,7/20/2022,0,196,Regular,9,$3.44,$31.32,No,,,,,,,,
3N6CM0KN8JK690422,7/6/2022,"82,782",242,Regular,9,$4.40,$40.86,No,,,,,,,,
3N6CM0KN8JK690422,7/11/2022,"83,023",241,Regular,9,$4.23,$38.86,No,,,,,,,,
3N6CM0KN8JK690422,7/13/2022,"83,191",168,Regular,7,$4.20,$29.86,No,,,,,,,,
3N6CM0KN8JK690422,7/18/2022,"83,452",261,Regular,10,$3.90,$39.86,No,,,,,,,,
3N6CM0KN4JK690448,7/1/2022,"86,423",202,Regular,8,$5.10,$39.11,No,,,,,,,,
3N6CM0KN4JK690448,7/7/2022,"86,641",218,Regular,8,$5.00,$42.17,No,,,,,,,,
3N6CM0KN4JK690448,7/14/2022,"86,949",308,Regular,11,$4.80,$53.55,No,,,,,,,,
3N6CM0KN4JK690448,7/19/2022,"87,271",322,Regular,12,$4.70,$55.17,No,,,,,,,,
3N6CM0KN9JK690543,7/5/2022,"67,456",208,Regular,9,$4.65,$41.62,No,,,,,,,,
3N6CM0KN9JK690543,7/13/2022,0,278,Mid-Grade,12,$4.96,$59.17,No,,,,,,,,
3N6CM0KN9JK690543,7/20/2022,0,242,Regular,10,$4.40,$45.86,No,,,,,,,,
3N6CM0KN9JK691742,7/5/2022,"76,996",301,Regular,12,$4.78,$57.37,No,,,,,,,,
3N6CM0KN9JK691742,7/12/2022,"77,185",189,Regular,11,$4.32,$49.53,No,,,,,,,,
3N6CM0KN9JK691742,7/18/2022,"77,488",303,Regular,13,$4.39,$57.19,No,,,,,,,,
